Cancer	Gene_symbol	Ensembl_ID	Gene_biotype	ENTREZID	Onco_gene_OncoVar	P_value	FDR	OncoVar_Score	CGC	OncoKB	OncoVar	MutPanning	2020Rule	CTAT	HCD	Intogen	Oncogene	TSgene	CGCPointMut	FASMIC	MouseMut	PMID_29056346	PMID_29056346_collected_known	TCGA_papers	DriverDBv3	Therapeutic_target_in_PMID_30971826	Consensus_Score	Driver Level
PanCancer	SLC10A4	ENSG00000145248	protein_coding	201780	N	0.331142836883168	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SLC10A6	ENSG00000145283	protein_coding	345274	N	0.421324742258657	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SLC10A7	ENSG00000120519	protein_coding	84068	N	0.273008166870184	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SLC25A31	ENSG00000151475	protein_coding	83447	N	0.580166859345944	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SLC25A4	ENSG00000151729	protein_coding	291	N	0.516373981314084	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SLC26A1	ENSG00000145217	protein_coding	10861	N	0.337156604700099	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SLC2A9	ENSG00000109667	protein_coding	56606	N	0.434516961921405	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SLC30A9	ENSG00000014824	protein_coding	10463	N	0.13489080212031	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	Y	N	1	1
PanCancer	SLC34A2	ENSG00000157765	protein_coding	10568	Y	0.499566024283298	0.596573590279973	0.447711526065277	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	SLC39A8	ENSG00000138821	protein_coding	64116	N	0.471644080096495	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SLC49A3	ENSG00000169026	protein-coding	84179	N	0.333552284549108	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SLC4A4	ENSG00000080493	protein_coding	8671	N	0.34479957513288	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SLC7A11	ENSG00000151012	protein_coding	23657	N	0.139466353808496	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	SLC9B1	ENSG00000164037	protein_coding	150159	N	0.316861602932787	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SLC9B2	ENSG00000164038	protein_coding	133308	N	0.244409267971027	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SLIT2	ENSG00000145147	protein_coding	9353	N	0.593594683719571	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	Y	N	1	1
PanCancer	SMAD1	ENSG00000170365	protein_coding	4086	N	0.40479782621861	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	1	1
PanCancer	SMARCA5	ENSG00000153147	protein_coding	8467	N	0.101218813252728	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	Y	N	1	1
PanCancer	SMARCAD1	ENSG00000163104	protein_coding	56916	N	0.00193114205405315	0.0735707476562786	0.548239368577787	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	Y	N	1	1
PanCancer	SMIM14	ENSG00000163683	protein_coding	201895	N	0.530784213170704	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	SMIM20	ENSG00000250317	protein_coding	389203	N	0.457761676629057	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	SMR3A	ENSG00000109208	protein_coding	26952	N	0.556328604014178	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SMR3B	ENSG00000171201	protein_coding	10879	N	0.304669590534673	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	1	1
PanCancer	SNCA	ENSG00000145335	protein_coding	6622	N	0.436424710682528	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SNX25	ENSG00000109762	protein_coding	83891	N	0.325587296857512	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	Y	N	1	1
PanCancer	SOD3	ENSG00000109610	protein_coding	6649	N	0.517693765754586	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	SORBS2	ENSG00000154556	protein_coding	8470	N	0.540493527654738	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SORCS2	ENSG00000184985	protein_coding	57537	N	0.26642315187746	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SOWAHB	ENSG00000186212	protein_coding	345079	N	0.282523675733644	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SPARCL1	ENSG00000152583	protein_coding	8404	N	0.443558972083237	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	1	1
PanCancer	SPATA18	ENSG00000163071	protein_coding	132671	N	0.402143115262438	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SPATA4	ENSG00000150628	protein_coding	132851	N	0.283798559651203	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	1	1
PanCancer	SPATA5	ENSG00000145375	protein_coding	166378	N	0.132549274221279	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	Y	N	1	1
PanCancer	SPCS3	ENSG00000129128	protein_coding	60559	N	0.305275682205605	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	SPINK2	ENSG00000128040	protein_coding	6691	N	0.445307335538033	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	SPOCK3	ENSG00000196104	protein_coding	50859	N	0.153238957331016	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SPON2	ENSG00000159674	protein_coding	10417	N	0.475059040782916	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	SPP1	ENSG00000118785	protein_coding	6696	N	0.179653392408465	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SPRY1	ENSG00000164056	protein_coding	10252	N	0.435048683105118	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	SRD5A3	ENSG00000128039	protein_coding	79644	N	0.509287230421997	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SRP72	ENSG00000174780	protein_coding	6731	N	0.0935460297475209	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	STAP1	ENSG00000035720	protein_coding	26228	N	0.403523788402565	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	STATH	ENSG00000126549	protein_coding	6779	N	0.45275390102718	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	STBD1	ENSG00000118804	protein-coding	8987	N	0.4622161756946	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	STIM2	ENSG00000109689	protein_coding	57620	N	0.265618536089719	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	STK32B	ENSG00000152953	protein_coding	55351	N	0.391146635265912	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	STOX2	ENSG00000173320	protein_coding	56977	N	0.495335551093391	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	STPG2	ENSG00000163116	protein_coding	285555	N	0.447682452322512	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	STX18	ENSG00000168818	protein_coding	53407	N	0.27905177232423	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	SULT1B1	ENSG00000173597	protein_coding	27284	N	0.0587755170086575	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SULT1E1	ENSG00000109193	protein_coding	6783	N	0.259040785397951	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SYNPO2	ENSG00000172403	protein_coding	171024	N	0.363975424313874	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	Y	N	1	1
PanCancer	TACC3	ENSG00000013810	protein_coding	10460	N	0.0575728048400235	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	Y	0	0
PanCancer	TACR3	ENSG00000169836	protein_coding	6870	N	0.187875989595784	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	TADA2B	ENSG00000173011	protein_coding	93624	N	0.450444476229762	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	TAPT1	ENSG00000169762	protein_coding	202018	N	0.197081918863356	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	TBC1D1	ENSG00000065882	protein_coding	23216	N	0.373022126647171	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	1	1
PanCancer	TBC1D14	ENSG00000132405	protein_coding	57533	N	0.477991262802972	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	TBC1D19	ENSG00000109680	protein_coding	55296	N	0.085332271255665	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	TBC1D9	ENSG00000109436	protein_coding	23158	N	0.550007602855786	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	TBCK	ENSG00000145348	protein_coding	93627	N	0.153964687763933	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	TDO2	ENSG00000151790	protein_coding	6999	N	0.269998073932201	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	TEC	ENSG00000135605	protein_coding	100124696	Y	0.0657917985595718	0.596573590279973	0.447711526065277	2	Y	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	TECRL	ENSG00000205678	protein_coding	253017	N	0.288006831819655	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	TENM3	ENSG00000218336	protein_coding	55714	N	0.596573590213575	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	TET2	ENSG00000168769	protein_coding	54790	Y	0.00026262677037838	0.012891439065208	0.62985482329218	1	TSG	Y	Y	TSG	N	Y	Y	N	Y	Y	N	N	Y	Y	Y	Y	N	48	4
PanCancer	THAP6	ENSG00000174796	protein_coding	152815	N	0	0	1	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	10	2
PanCancer	THAP9	ENSG00000168152	protein_coding	79725	N	0.335796997146788	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	TIFA	ENSG00000145365	protein_coding	92610	N	0.397170172804609	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	TIGD2	ENSG00000180346	protein_coding	166815	N	0.00800442537024886	0.23250407689969	0.492942152764248	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	TIGD4	ENSG00000169989	protein_coding	201798	N	0.319966039947902	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	TKTL2	ENSG00000151005	protein_coding	84076	N	0.435987851536238	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	TLL1	ENSG00000038295	protein_coding	7092	N	0.323802303454628	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	TLR1	ENSG00000174125	protein_coding	7096	N	0.480126806484246	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	TLR10	ENSG00000174123	protein_coding	81793	N	0.438814246633788	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	TLR2	ENSG00000137462	protein_coding	7097	N	0.419521732266164	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	TLR3	ENSG00000164342	protein_coding	7098	N	0.545933295244759	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	TLR6	ENSG00000174130	protein_coding	10333	N	0.493350323331526	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	TMA16	ENSG00000198498	protein_coding	55319	N	0.100257878097043	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	TMEM128	ENSG00000132406	protein_coding	85013	N	0.47188967079154	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	TMEM129	ENSG00000168936	protein_coding	92305	N	0.459460612620253	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	TMEM131L	ENSG00000121210	protein-coding	23240	N	0.434455130016784	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	TMEM144	ENSG00000164124	protein_coding	55314	N	0.171495186084267	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	TMEM150C	ENSG00000249242	protein_coding	441027	N	0.478893359574225	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	TMEM154	ENSG00000170006	protein_coding	201799	N	0.38691231559168	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	TMEM155	ENSG00000164112	protein_coding	132332	N	0.388149999649582	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	TMEM156	ENSG00000121895	protein_coding	80008	N	0.504719230130635	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	TMEM165	ENSG00000134851	protein_coding	55858	N	0.317758954348704	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	TMEM175	ENSG00000127419	protein_coding	84286	N	0.023580742698481	0.48816985357387	0.457300722097867	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	TMEM184C	ENSG00000164168	protein_coding	55751	N	0.0894336209812768	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	TMEM192	ENSG00000170088	protein_coding	201931	N	0.120236657735935	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	TMEM33	ENSG00000109133	protein_coding	55161	N	0.242762261849481	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	TMPRSS11A	ENSG00000187054	protein_coding	339967	N	0.202838672920318	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	Y	N	1	1
PanCancer	TMPRSS11B	ENSG00000185873	protein_coding	132724	N	0.266409430394132	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	TMPRSS11BNL	ENSG00000226894	protein_coding	401136	N	0.590678768176459	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	TMPRSS11D	ENSG00000153802	protein_coding	9407	N	0.418787082158419	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	TMPRSS11E	ENSG00000087128	protein_coding	28983	N	0.466410065014403	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	TMPRSS11F	ENSG00000198092	protein_coding	389208	N	0.0151264562611118	0.362963850589779	0.471515804368193	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	TNIP2	ENSG00000168884	protein_coding	79155	N	0.550699644539684	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	TNIP3	ENSG00000050730	protein_coding	79931	N	0.192240426116798	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	TRAM1L1	ENSG00000174599	protein_coding	133022	N	0.0622369000205624	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	TRAPPC11	ENSG00000168538	protein_coding	60684	N	0.389438804533457	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	TRIM2	ENSG00000109654	protein_coding	23321	N	0.42657710147969	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	Y	N	1	1
PanCancer	TRIM60	ENSG00000176979	protein_coding	166655	N	0.16411320250757	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	TRIM61	ENSG00000183439	protein_coding	391712	N	0.560832901380412	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	TRIML1	ENSG00000184108	protein_coding	339976	N	0.418872469430629	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	TRIML2	ENSG00000179046	protein_coding	205860	N	0.131362001027977	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	TRMT10A	ENSG00000145331	protein_coding	93587	N	0.309368990943718	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	TRMT44	ENSG00000155275	protein_coding	152992	N	0.232406994150168	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	TRPC3	ENSG00000138741	protein_coding	7222	N	0.528611528259054	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	TSPAN5	ENSG00000168785	protein_coding	10098	N	0.033709843550693	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	TTC29	ENSG00000137473	protein_coding	83894	N	0.368293892898051	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	TXK	ENSG00000074966	protein_coding	7294	N	0.470037757683363	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	Y	N	1	1
PanCancer	UBA6	ENSG00000033178	protein_coding	55236	N	0.0433599388131519	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	UBE2D3	ENSG00000109332	protein_coding	7323	N	0.0362769313549518	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	Y	1	1
PanCancer	UBE2K	ENSG00000078140	protein_coding	3093	N	9.0240561641542e-05	0.00486203764833849	0.673350089143867	N	N	Y	N	N	N	N	N	N	N	N	N	Y	N	N	N	Y	N	11	3
PanCancer	UCHL1	ENSG00000154277	protein_coding	7345	N	0.432371161219155	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	2	2
PanCancer	UCP1	ENSG00000109424	protein_coding	7350	N	0.48267898408083	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	UFSP2	ENSG00000109775	protein_coding	55325	N	0.085889842271663	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	UGDH	ENSG00000109814	protein_coding	7358	N	0.176562356769765	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	UGT2A1	ENSG00000270386	protein_coding	10941	N	0.00560424258919271	0.174715471253916	0.506703126481778	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	UGT2A2	ENSG00000271271	protein_coding	574537	N	0.526625842223856	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	UGT2A3	ENSG00000135220	protein_coding	79799	N	0.315884686017057	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	UGT2B10	ENSG00000109181	protein_coding	7365	N	0	0	1	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	10	2
PanCancer	UGT2B11	ENSG00000213759	protein_coding	10720	N	0.11155848824707	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	UGT2B15	ENSG00000196620	protein_coding	7366	N	0.373185906258339	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	UGT2B17	ENSG00000197888	protein_coding	7367	N	0.0139047555248343	0.34250314573838	0.474303709646142	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	UGT2B28	ENSG00000135226	protein_coding	54490	N	0.41356160456348	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	UGT2B4	ENSG00000156096	protein_coding	7363	N	0.418897447260662	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	UGT2B7	ENSG00000171234	protein_coding	7364	N	0.405219666061971	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	UGT8	ENSG00000174607	protein_coding	7368	N	0.0395387561913649	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	UNC5C	ENSG00000182168	protein_coding	8633	N	0.0945037744901515	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	Y	N	1	1
PanCancer	USO1	ENSG00000138768	protein_coding	8615	N	0.247658198907078	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	USP38	ENSG00000170185	protein_coding	84640	N	0.226283938417359	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	USP46	ENSG00000109189	protein_coding	64854	N	0.468305785844247	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	1	1
PanCancer	USP53	ENSG00000145390	protein_coding	54532	N	0.246089323918063	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	UTP3	ENSG00000132467	protein_coding	57050	N	0.0952611505034921	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	UVSSA	ENSG00000163945	protein_coding	57654	N	0.302805139666929	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	VEGFC	ENSG00000150630	protein_coding	7424	N	0.201087249793227	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	WDFY3	ENSG00000163625	protein_coding	23001	N	0.193484213846403	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	WDR1	ENSG00000071127	protein_coding	9948	N	0.386032931795901	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	Y	0	0
